id	document
13373388	그랜드마스터가 왜 마지막에 또 나왓는지 찾아보니 엄청난 인물이였네요. 괜히 나온게 아니였어 !
13373358	토르와 배너(헐크)는 다치면 강해진다.
13373344	친구가 토르 봤냐고 했는데 또봐도 괜찮으니까 보자고했습니당. 웃기고 가볍게 볼수있어요.
13373338	진짜 최고강추하는 영화 헐크 졸귀
13373326	관람자인데요 지금까지 시리즈들중 코믹성이 제일뛰어나네요 갠적으로 아주만족했습니다
13373323	킬링타임 그 이상도 그 이하도 아닌
13373305	음악도 최고였고 또 보고싶음 ㅋㅋ
13373289	진짜역대급으로재밌음
13373287	토르 엔 토르 던킨 토르 우히히히
13373238	우주적 블록버스터 스페이스 오페라도 이렇게 아기자기하고 귀여울 수 있습니다!!
13373233	완전재미있었어여!!!
13373229	레드제플린의 ost 와 참으로 멋지게 잘 어울렸던 영화
13373225	재밌네요ㅋㅋ 헬라는 변신하지마 ㅈㅂ 머리 푼게 예쁘다
13373202	굿잼 ^♡^보셔도후회안하실듯
13373196	내가 영화감독이라면 이런 영화보면 열등감 생길듯.. 요즘들어 부쩍 영화를 잘만드는것 같다. 토르는 볼수록 볼매다ㅋㅋ 한쪽눈 다시 돌아오면 좋곘는데 안되나?ㅜ
13373193	이걸 가오갤이랑 비슷하다고 하는사람은 영화 진짜 안보는 사람. 걍 우주선나오고 레이저총나오고 우주 배경이여서. 똑같다고 하는거 밖에 안됨. 토르 시리즈 중에서는 1등이고. 올해 마블영화중에서는 로건다음이고, mcu에서는 1등. 닥터스트렌지앤트맨정도
13373147	생각외로 나름 재미있었음..
13373142	아아아~~~아아아~~~
13373139	재밌어요~~~~!!
13373129	토르가 머리 자르니까 더더더더ㅓㅓ멋지다!!!!
13373118	재미있어요....토르 굿...
13373114	믿고먹는 이름난 치킨집에서 신메뉴가 나와 먹어봣는데 이름만 다를 뿐 너무나 비슷한맛...(FEAT.가오겔)
13373074	헐크가 살렸다 ㅋㅋㅋㅋ
13373072	또 보고싶은 영화네요:)
13373066	넘 잼써여 ㅋㅋ 아주 그냥 뽕맛이 죽여주는 영화입니다 B급을 제대로 보여주는 영화 ㅌㅋ
13373048	♡♡잼써용♡헬라가 넘이뻐여♡!!!
13373041	세번 볼수있습니다. 진짜 재미있는 영화
13373025	재밌습니다굳 잘봐서요
13373020	재밌어요 꼭보세요후속작 또 있을꺼같아요
13372997	유쾌상쾌통쾌!! 속이 다 시원함
13372986	꿀잼 ㅎㅎ 역시는 역시나
13372967	재미있어염 재미있어염
13372961	히어로물 항상 뻔한스토리지만 재밋었습니다.
13372932	역대 토르중엔 제일 나은것 같아요
13372918	잼있어요~~ 완전잼있어요
13372915	진짜 재미있어용~^^
13372910	영화의 재미는 여자친구의 재미에 달렸죠. 여자친구가 재밌어서 저도 재밌었어요. 근대 송도 매가박스 팔받침이 제껴지지 않아서 짜증났어요.
13372893	재밌뜨ㅏ 담편이 기대된다 쿠키영상은 안봐도됨
13372882	기대안하고 봤는데 재밌었어요 시크릿 엔딩 비중별로네요
13372874	브금존나좋닼ㅋㅋㅋㅋ
13372869	앞으로 망치랑 안대가 어떻게 될지 궁금해지는 결말
13372865	토르 각성하면서 진짜 '천둥의 신'임을 보여주는거 체고ㅠㅠ 헐크랑 케미도 오지고요 로키랑도 케미 지리고요 뜻밖이득 발키리 캐릭터 입덕영화.. 헬라도 마블 빌런중 최고 매력 뿜빰뿜 걍 토르쨩
13372830	재밌게 잘 보았습니다 ost도 감상하고 있네요
13372823	정말재밌습니다~~~~!!!!
13372803	이제서야 진짜 신같은 면모를 보여주는 토르의 모습에 깊은 감명을 받았습니다~~ 재밌어용 짱땅
13372793	너무 재밌어요 토르 시리즈 중에 제일 재밌어요
13372760	토르 트릴로지 중 제일 재밌음
13372758	화려한 영상미부터 탄탄한 스토리!! 다 좋았습니다:) 개그 요소도 많아 토르 시리즈를 보지 않은 사람들도 다 웃으며 즐길 수 있었던 것 같아요 최고
13372745	이거 잼난다는 인간들 6~7세인가? 정도껏 해야지 아 시간아까워 죽겠네 잼뱅들땜에
13372740	토르 시리즈는 갈수록 더 재미지네요~~
13372722	토르 1,2 편과는 확연히 다른 분위기에요, 가오갤 보는 것 같았습니다
13372716	화려한 영상이 좋았어요. 내용은 기억이 잘...ㅎㅎ
13372712	진짜 재밌어요 영화 중간간에 꿀잼이고 마지막 부분은 진짜 멋있어요ㅎㅎ 꿀잼
13372706	적절한 음악과 화려한 CG액션이 아주 볼만했음
13372694	천둥의신토르멋있군멋있어
13372691	그만그만재미납니다요ㅋ
13372685	역시 토르 영상미 노래 갑 존잼
13372635	전 시간가는 줄 모르고 봤네요. 극장에서 안보았더라면 후회했을듯. 꿀잼
13372613	재밌어용 3번 보고 싶은 영화입니다 떡밥도 많구여
13372608	재밌어욯토르액션신이많아서 재밌더라구요
13372603	토르의 발전된 어른스러운모습과 로키의 변화를 잘보여준 완벽한영화
13372597	정말재밋게장봣습니다 추천이요!!!!
13372575	토르 전시리즈들보다 훨씬 재밌어요!!!! 지루하지않고 헐크도 너무 귀엽고ㅋㅋ 최곱니당~~
13372551	깨알같은 개그요소 정말재밋게 잘봣습니다!
13372546	아무것도 필요없고 걍 토르 얼굴이 다했음,,,, 반박불가
13372540	짱짱 재밌었어용 역시 마블 영화네용
13372531	재미지내요볼만합니다
13372528	토르 처음 봤는데 그동안 왜 안봤나 싶을 정도로 재밌어요
13372527	케이트블란쳇 흑발이 매력적이다.
13372524	역시 기대했던만큼 짱짱
13372509	말이필요없음꿀잼핵꿀잼 ㅠㅠㅠ
13372489	평점 진짜 핵 꿀잼이요 별 기대 없이 봤다가 ㅋㅋㅋ
13372478	믿고 보는 마블 ~~~ 기대별로 안했었지만 너무 꿀잼이에요
13372474	토르 시리즈중 가장 재밌었다.
13372467	너무 멋져서 쓰러짐~~~ㅎㅎ
13372449	볼만했어요ㅋㅋ마블때매봣어요
13372410	마블코믹영화네요.유명배우와 머리자른 토르 멋져요. ~~^^
13372372	지루한가 하나도 못느끼고 엄청 재밋게 잘봤어요 토르 eye와 바꾼 재미
13372371	혹시나 재미 없을까 했는데 역시나 재미있었다.
13372364	이제 인피니티워만 기달려진다
13372355	재밋었음ㅋㅋ 한번 더 보고싶음
13372351	유머가 넘쳐요 재미있어요
13372337	조금 지루했습니당....
13372327	토르 사랑해요요우ㅜㅜ
13372326	이번 토르는 개그요소가 많이 들어있어서 재미있게 봤네요
13372315	종합선물상자와도 같은 영화. 그 전 시리즈는 추진력을 얻기 위한 영화였나 꿀잼!! 믿고 보는 마블
13372309	오랜만에 정말 재밌난 영화 ㅋ
13372304	130분동안 상영하는 토르~~감명깊게 감상하였습니다.
13372303	완전 짱잼 토르가 더 강해지고 그외에 히어로도 나오고 해서 너무 반가웠고 짱 재밌었어요
13372302	역시토르 꿀잼~~~추천합니다
13372264	생각만큼은 별로. 좀 지루했음. 적과 싸우는 장면이 적어서 아쉬웠음
13372252	토르 라그라노트는 너무 재밌었어요
13372227	상성의 힘을가지고토르가 잡은놈 토르잡는 년토르한테잡힌놈 토르잡은년 먹고먹히는
13372225	재밌었어요~하하 좋은 시간
13372222	보고 왔는데 재미있음.
13372211	재밌어요 특히 같이 관람한 남자아이들이ㅜ너무 좋아했어요
13372202	내용이 이제껏 보아왔던 마블시리즈와 다소 차이가 있고 또한 전작 토르시리즈보다는 지루한 느낌이었습니다. 다만, 중간에 경쾌한 팝송이 흘러나와 기분은 Up 되었네요....
13372198	좋게 말하면 전작보다 재밌고,나쁘게 말하면 캐붕.
13372185	어벤저스보단 닥터스트레인지나 가오갤 느낌이 더 강하네. 그래서 좋았음
13372179	뮬니르: 주인님, 나 버려두고 간겨?
13372174	이제 두번 봄 몇번 더볼거임
13372169	기대이하 기대이하 기대이하
13372147	정말 재미있는 영화에요 역시 마블쿠키 영상이 짱임
13372127	완전 재밋어요 진짜ㅠㅠ토르 어무 좋아요 머리띠르고나서 더 잘생겨짘ㄱㄴ듯ㅋㅌㅌ로키도 애증인지 뭔가 짜증나는데 좋고 헐크귀여웝
13372124	너무너무 재밌음세번봄
13372097	코미디 요소가 많아서 재밌게 볼 수 있는 영화입니다. 마블 영화는 보고 후회는 안하는 듯 합니다.
13372090	그는 망치의 신이 아니다
13372067	굿뜨 꿀잼이에용 또보고싶어용
13372065	핵꾸르잼 두 번 봤어요 너무 재밌습니다
13372058	토르 시리즈 중 가장 재밌는거 같다. 토르와 로키, 토르와 헐크의 관계가 흥미진진하고 적지도 많지도 않은 적당한 유머들이 영화에 재미를 더 해주는 듯 하다. 헬라의 박력적인 모습에 반했고 발키리와 스컬지의 심리변화도 재미있었으며 쿠키영상은 2개다.
13372047	꿀잼!꿀잼잼꿀잼!!
13372031	재밋는데.. 좀 유치 ㅎ
13372028	토르작중에서 가장 재밌던 영화!!!
13372016	역시마블!!!! 넘 좋아 넘 재미있어요!!
13372009	마블영화는 진지하게 보지 말자! 그냥 단순하게 정말 재밌었다!
13372008	친구 아버지 장례식 때메 못갔습니다. 환불은 영화 시작 18분 남았을 때 비보 들어서 못했구요
13372002	재미짐토르헐크보는재미
13371991	재밌긴 재밌는데 뭔가가 아쉽다
13371989	잼남오오오오ㅗ오오오ㅗ오오오오ㅗㅇ
13371987	정말 진 면목을 보는거 같다! 천둥의 신...
13371984	후반에 개인적으로 피곤해서 졸았음 ㅠㅠ 집중력이 떨어짐...
13371980	토르 짧아진 머리 잘 생겼다...
13371977	돈 아까워요...1000원 더 받았으면 안 볼뻔..
13371939	뻔한 내용작은 재미는 자주있는데 소문보다는 재미가 없었어요 ㅠㅠ
13371921	막 그렇게 찾아서 볼 정도는 아니었던것 같습니다..잠깐 잠깐 나오는 유머는 오히려 극 흐름을 방해하지 않았을까싶고..그리고 네티즌들이 발키리 얘기하길래 엄청 기대했는데 제가 미리 발키리에 대한 걸 알고가서 그런지 생각보다 크게 기억에 남진 않더라구요
13371914	재밌습ㄴㅣ다왜이렇게 길게쓰라는지.
13371909	꽤 긴시간이었지만 지루하지 않게 본 영화!! 추천해요!!
13371905	굳 졸잼 존멋이였도다아아아
13371896	정말재밌어요 정말재미
13371885	한국 평론가들은 다 모질이 들인가? 이 역대급 영화를 저정도로 밖에 표현 못하다니;;
13371876	토르 시리즈중에 제일 재밌네요 ㅋ 머리 짜른것도 좋고 앞으로 마블 시리즈 빨리 나왔음 좋겠네요 그럼 이제 망치는 빠이빠이네요
13371875	1,2편 안봐서 볼까 말까 고민중이라면 그냥 보시길....역시 믿고 보는 마블
13371874	아아아아~~~~아아아아~~~토르 브금이 자꾸 생각남
13371872	잔망+웃긴부분들 있긴한데 대체로 야들야들하기만함.
13371869	웃기는 부분도 있고 재밌었어요.
13371864	로키가 젤 맘에 드는 캐릭터였음.ㅎ
13371839	아이들과 함께보기에 괜찮아요
13371825	토르 시리즈 중에서 제일 재미있음 그간의 마블 스토리 한 번 총정리해주는 기분 가볍게 보기 아주 좋다
13371818	천둥의 신 꾸르르잼! 역시 마블
13371806	코믹요소 많아요ㅎ잼써요
13371760	재밌어요 추천합니당ㅎㅎ
13371739	재밋어요 억지로 웃기려고하는데 웃겨요
13371729	최곱니다^^!머리자른토르너무멋져요~너무재밌구요~강추!!!
13371725	진짜 역대급이다 .. 마블시리즈 다 본사람은 쉴새없이 웃었겠네요 닥터스트레인지부터 배너까지 너무 귀여움 ㅠ 로키도 졸귀 진짜 인피니트워나올때만을 기다리는중 ,,
13371720	유쾌하고 시간보내기 좋은 영화
13371694	역시 마블 토르에 헐크에 정말 재밋어요
13371684	핵꿀잼 또보러와야지 토르짱
13371681	재미지긴합니다 가볍게보기좋음
13371669	토르 시리즈 노잼 공식을 완전 깼네....Get help작젼에서 완전 빵터짐ㅋㅋㅋ
13371646	블랙위도우가 안나와서 감점. 재미 있었어요.
13371634	졸잼졸잼 시작동시 끝까지 집중할수밖에없엇음
13371632	재밌어서 2번 봤어여 또 보고싶어여
13371630	음....조금 지루한듯한 느낌?
13371616	재밌긴한데 찍어내는듯 하기도 하다
13371615	마블의 독주는 언제까지?
13371613	타이카감독님 충성충성
13371612	너무나 재미 있어요^^
13371607	최고입니다 정말 즐겁게 보았습니다 토르도 멋있고 로키도 멋있고 헬라도 엄청 매력 터집니다
13371603	헐크가 너무똑똑해요 무식하고 막부숴야되는데
13371577	꿀잼 영화관 가서 또보고싶은영화
13371574	이제까지의 토르시리즈중 최고!2번봄!
13371569	엄청 재밌어요 돈아깝지 않고 웃음요소도 많고 때려부수는거 시원하곸
13371564	진짜짱재밌었음..10점도모자라여ㅠ 로키의새로운매력♡진짜짱어밴져스시리즈 그동안 나온거중에 젤재밋는듯
13371548	재밌어용하하하 천둥의신 토르~~
13371532	다음 마블영화가 무거워서 지쳐 떠날 팬들을 붙잡기위한 접착제같은 영화
13371521	뻔한 내용 뻔란 전개..실망
13371509	토르가 퀸젯에서 인증 받을 때랑 그 뒤에 배너가 인증 받을 때가 가장 웃겼던 것 같음.
13371501	재밌슴 시간때우기 좋음
13371483	종말 재미있었습니다 ㅠㅠㅠㅠ
13371478	아주5ㄴ5ㅓ무잩너아
13371444	토르 시리즈가 가져오던 그 무거운 신화같은 분위기가 어느정도 사라져서 조금 아쉽다ㅠ 마블 시리즈 중에 이젠 그런 영화는 안 나오려나 보다ㅠㅠ 닥터 스트레인지한테 넘기려나ㅠ 아무튼 헐크와 협업 완벽했어요
13371412	최근 10년이내 극장에서 본 영화 중 최악...토라진 헐크는 완전 개그....
13371396	토르 시리즈중 최고였습니당
13371386	시간 때우면서 보기 좋은영화::b
13371369	토르시리즈중에제일이었던ㅋ
13371361	역시 마블!!!! 강추!!
13371352	토르 시리즈중 가장 재밌었다
13371341	마블껀 개봉하면 무조건 보러가는 편이지만 토르작은 별기대안하고 그냥 봤는데 안봤으면 후회할뻔했어요ㅎ 개인적으로 최근 개봉했던 해외작품 중에서 손 꼽힐정도로 재밌었네요ㅎ 악당인 로키도 매력있지만 역시나 토르형한테 꼼짝 못하고 돕는 로키가 최고에요ㅎ
13371331	재밌네요 또 보구시퍼용..
13371318	잘생긴 토르..넘나 멋진것
13371308	명작까진 아니어도 전체적으로 무난히 재밌음~~
13371307	딱 마블 영화 같아요. 토르가 잘생김ㅎㅎㅎㅎ
13371295	이런 영화싫어하는데 아들따라 갔다가 의외로 잼나게 봄
13371271	재밌게 잘보고왔습니다
13371269	세련된 개그, 재밌어요
13371265	토르 시리즈 중 가장 재밌었음! 사실 갠적으로 마블 캐릭터 중 토르 존재감 별로 못느꼈는데 이번 계기로 확 급성장ㅎㅎㅎ 헬라 진짜 매력적인 악역이다ㅠㅠ 초반쯤엔 지구용사 벡터맨 느낌이 좀 났는데 후반에 발라버림
13371263	재미있게 봤습니다 토르는 역시 실망시키지 않네요 ㅎㅎ
13371233	오백원내놔라 오백원 개재밋으니까
13371229	극장에서 두번 돈내고 본 최초의 영화입니다 짱짱맨 토르 얼굴이 잊혀지지가 않아요
13371223	토르 시리즈 중에 젤 웃겨요ㅋ 재밌어요
13371209	전류흐르고 천둥의 신이라는 걸 관객들이 알게될때 몸에 소름돋음... 망치의신이 아닌 망치에 의존하는게 아닌... 토르는 천둥의 신이라는 사실에...
13371202	뭐 말이 필요한가 너무 재밌어서 ㅋㅋ 2~3번까지 돈내고 볼 수있겠다!!
13371194	기대 이상으로 재밌습니다 발키리군 너무 멋있어용
13371167	그냥 무난하게 재미가 있었음
13371145	토르는 망치가 없어도 싸울힘이 있었다....머리 자른 모습이 더 멋지네요~~영웅 이야기는 언제나 재미있다라는 진리, 하지만 뻔하다는 진리.
13371139	두번이나 봄.. 존나재밌다
13371131	마블영화안빼놓고본사람으로써 한마디로어쩔수없이 보긴해야됨 (크레딧영상만봐도됨)
13371115	재밌어 재밌다 토르 재밌다 근데 결말이 음 재밌다 재밌다 아아 재밌어요 재밌어서 재밋어요
13371107	코믹하고 통쾌한 액션영화
13371106	중간에졸았음~영화본중에 젤~지루하고 더럽게 재미업음호기심에 항상개봉 영하 보는데 최악임 돈아까워 !!!
13371097	잼나네요 북유럽 신화ㅋㅋ
13371094	아스가디언즈 오브 갤럭시! 토르 시리즈 중에 이게 젤 재밌다 ㅋㅋㅋ
13371086	요즘 마블영화는 공장처럼 찍어내듯이만들고있다 돈만많이쓰고 그저그런액션 그저그런스토리 평점9점이 말이된다고 생각하나?..
13371081	재밌게 잘봤습니다^^
13371076	역댜토르영화중 제일 재밌었지만 뭔가 에매했던 영화
13371070	존잼꿋ㄴ잼 씹잼 오지고지리고
13371068	시간가는줄모르고재미잇게봣어요
13371044	눈도 즐겁고 개그코드도 맘에든다.
13371023	역시 기대를 져버리지않았다....토르
13371019	개그코드가 많아서 좋았어요
13371010	토르도 강하고 멋있었지만 헐크는 진짜 역시 최고다!!!
13370994	미국식 조크가 가미되어 더욱 재이있었던 영화네요!
13370976	평점에 너무 기대한거같은 기분?
13370970	너무 좋다ㅠ 마블 세계관 속에서 살고싶다ㅠ
13370956	여친이랑 사이 안 좋은 상태에서 봤는데 웃기 좀 그랬는데 이거 보면서 웃게 되더라, 역시 마블의 영화는 믿고 본다. 토르 시리즈 중 최고 !!
13370955	개그요소를 많이 넣은거 같은데 박장대소 하기엔 나와 코드가 맞지 않는듯 하다
13370952	기대를저버리지 않는구망
13370933	멋진 액션 화려한 영상 웅장한 사운드 역쉬 마블 시리즈!!!
13370924	기존의 마블영화에서 새로운느낌으로 재밌게 봄
13370906	재밌었다짝 재밌었다짝
13370888	난 재밌었는데....남자친구는 재미없었다고 한다...
13370859	하찮은 로키가 귀엽고 삐진 헐크와 약간 싄난 어린애같던 토르가 귀엽고 헬라 언니와 발키리 언니가 다 씹어먹는 멋짐을 보여줫음 개굳
13370834	헐크 진짜 역대급 귀요미 토르는 역대급 잘생김 로키는 역대급 치명적 닥터스트레인지는 말잇못..
13370820	증말루 재미있는 영화 역시 믿고보는 마블
13370809	즐거운 관람이였습니다!
13370785	평소에 마블영화를 즐겨보지는 않지만 볼때마다 느끼는게 참 영화 자체가 근사하고 이래서 사람들이 믿고 보는구나 싶네요. 재미도 있고 정말 잘 봤습니다 ㅎ
13370779	배경음악이 안어울린다 너무 개그로 가는거같은 가벼움 ㅠㅠ
13370778	재밌음 지루할줄 알았는데 잼슴ㅋㅋ
13370768	보는 내내 유쾌함! 헬라랑 발키리 다시보고싶어서 재관람할듯하다. 토르 머리자른거 정말잘했다ㅋㅋㅋ
13370758	엄청 재미남 부모님도 좋아하셬ㅅ어용
13370756	굿굿 가족관계 굿굿 이거지~
13370751	별로 기대하지않고 봤는데 너무웃기고 재밌었어요 ㅋㅋ
13370740	시리즈중에 제일재밌었던것같아요!
13370726	재미가있네요열자가안되네
13370725	재미있어요! 너무 유치하지도않고 적당개그에 액션물이 많았던 거같아요!
13370721	와..첨에 리뷰 알바인줄 알았는데 와..나중에 주인공 잘생겨지니 두배 더 재밌고 몰입했음..와...그걸 살리네
13370720	마블영화 관심도 없었는데 토르보고 정주행시작했습니다
13370714	깨알 같은 재미를 이어가는~~~
13370681	방금 보고나왓어용~시간 금방 가네용 대박 잼나용~~ㅋㅋ
13370657	영화는 잘 만들었고 재밌지만 1,2편의 조연들이 안나와서 아쉽습니다
13370652	굳이 토르가 가오갤 스러워질 필요가 있나 싶지만 어쨌든 각성한 토르에게 박수를!
13370627	처음부터 끝까지 보는 내내 흠미진진하고 볼거리가 많아 한시도 눈을땔수없게했던 영화였어요 헐크는 왜이렇게 귀여운건가요..ㅎ 잼게 잘봤네용~~토르 대박~~♡
13370618	토르 시리즈 중 가장 가볍고 재밌게 볼 수 있던 편이었습니다. 중간 중간 재미요소덕분에 지루하지 않고 재밌게 봤네요.
13370613	감독 바뀌고 거지같아짐 이렇게 유치해질줄이야
13370582	화려한볼거리, 아쉬운줄거리
13370576	주성치영화와 갤럭시오브히어로즈 의 느낌이 있는 유쾌한영화
13370573	역쉬 믿고 보는 토르였습니다.
13370569	빨리 인피니티워가 시작하기를 바람
13370537	되게 재미있었네요 ㅋㅋ내내 웃겨서 보러간 사람 다 웃고 역시 갓 마블
13370535	애들이랑 같이 봤는데 지루하지않고 재미있게 봤어요
13370531	시간가는쥶ㅎ르고몸 잼잇음
13370528	재미는 있지만 명작은 될 수 없는 영화
13370526	고구마같은 영화나 영화같지않은 영화만 보다 토르를 보니 속이 다 후련하다 박열 애국심 코스프레나하는 그런영화는 마니 아쉽다
13370521	재밌어요!!! 천둥의 신 ㅋㅋㅋ
13370519	와 진짜 대박대박대대박 어제오늘 토르로 꽉 채워서 넘나 행복하다
13370515	지금까지 본 마블 중에 젤 괜차늠
13370513	재밌었어요 ㅇㅅㅎㅎ후후
13370511	근육바보들과 헬라의 품격이 어우려져 펼쳐지는 스페이스 오페라
13370507	또 보고싶다.또 보고싶다
13370501	역시나 믿고보는마블!!CG 너무 좋았고 토르 시리즈중 젤 존잼 ㅋㅋㅋ 그리고 이번에 로키 맘에들었당
13370498	이번에도 명작 영화 하나 제대로 만들었네.ㅋㅋ
13370490	영화를 계기로 헴식이와 히들이에게입덕했습니다 극장에서 두번봤어여 마블사랑함다
13370479	감사합니다 재밋게봣어요
13370470	와 정말 재밌었어요!! 토르 머리 자른거 잘생겨뚬!
13370468	아 부라더 보고 상처받은 마음 다 치유됨
13370466	웅장하고 강인했지만, 화려하지 못했다.
13370464	이거보고 토르비욘 그만해야겠다고 생각했습니다
13370462	나름 신선하고 재밌는 전개!
13370458	파워액션 사이다 두링킹
13370456	토르...웰컴투어스~~
13370441	흥미진진한 볼거리,위트가 있는 재미,시간가는 줄 모르고 봤습니다!!
13370434	토르시리즈 중 최고 매력터짐!!! 배우들 케미 최고였어요 한번 더 보고싶어요!!
13370427	아주 꾸울잼! 역시 믿고보는 마블
13370425	멋있어요 어벤져스 팬 될 것 같아요
13370417	토르 넘 멋있고 이제까지 마블 영화중 젤 재밌게 봤다.
13370414	토르 헤어스타일 바꾸고 더더 멋있어졌어요! 꿀잼이예요!!
13370412	토르 개꿀잼오바쨈우악오우아아어아니ㅣ아우웅
13370411	영화는 개그 소재도 많고,재미있었는데,헬라가 죽음의 여신이 아니라 칼던지기 여신인것 같음
13370409	개인적으로 머리 짧아진거 싫어요ㅠㅠ재밌었음
13370403	재밌는 개그, 통쾌한 액션 전부 최고였습니다 배우들 연기도 너무 좋았고요!! 발키리 캐릭터도 신선했고 로키도 매력적이고 악역이지만 헬렌 역시 너무 멋있었습니다 ㅎㅎ 닥터스트레인지도 반갑고요 ㅋㅋ
13370399	그간 망해가던 토르를 살려냈다. 토르 시리즈는 그전 시리즈들은 잊어버리고 라그나로크가 1편이다 라고 생각하고 앞으로 시리즈를 잘이어갔으면 좋겠다.
13370395	너무 재밌어요 강추입니다!
13370386	아 토르 너무 멋지고 영화도 재밌다
13370373	토르와 헐크의 만남 그리고 유쾌한 반전 다시 시작될 어벤져스의 예고편 닥터스트레인져의 깜짝 등장까지
13370369	적당히 웃기고 통쾌하다!!
13370349	마블 시리즈중 역대.최.악..돈 시간 모두 아깝네.
13370335	딱 마블 영화 마블 이전편들을 못봤으면 유머를 이해 못할수 있는 부분이 많음
13370330	토르 드뎌 개봉했네요~잼있게봄요ㅎ역시나 토르아저씨는 멋있고ㅎ잼께잘봤음요ㅎㅎ
13370311	의외로 무거운 주제가 아닌 뻘하게 웃겼다 그냥 킬링타임 용으로 보기 ㄱㅊ았음
13370310	너무너무 재밌어요ㅠㅠ 역시 기대를 져버리지않는 토르??
13370308	진짜진짜진짜후회안함
13370304	완전재미있어요 완전재미있어요꼭보세요
13370300	영화내내 웃으면서 봤네요 ㅋㅋ 굿굿
13370297	짱 잼었습니다^^// 정의는 이긴다!
13370296	사실기대안하고봤는데 킬링타임용으로좋습니다
13370268	토르는 초능력자가 아닌 신이다. 또한 그는 망치의 신이 아닌 천둥의 신이다.
13370259	햄식이 너무 잘생겼다♡♡♡
13370253	역시 토르...유쾌하고 멋지군요
13370248	토르가 어떤 신이였는지 잊고 있었다. 오딘의 뒤를 잊는 아스가르드의 왕다운 모습이였지만 오딘과 헬라의 부가적인 스토리가 부족한 부분은 아쉽다.
13370241	너무 재밌게 봤습니다.
13370234	완전대박.. 영화 꼭 보세요.강추^^*
13370230	일요일에 보고왔는데 존잼입니다 Ost도 신나고 효과도 굉장했습니다
13370208	그냥 시리즈작 중 하나 티비로보셈
13370199	처음으로 봤어요. 토르시리즈중, 재밌게 봤습니다.
13370177	너무 기대했나?? 좀 산으로 가는 느낌.. 애니메이션 같은 그래픽.. 로키는 억지로 끼워 놓은듯
13370174	3차는 기본입니다. 하루라도 빨리 보시길
13370135	진지 이번꺼 약빨고만든거같음 존잼짱잼이야!
13370121	쿨잼쿨잼쿨잼쿨잼쿨잼
13370106	시리즈 중 역대급이고 개인적으로 마블 영화 중에서도 탑 3 안에 드는거 같음. 토르 머리자르는 신이 어디에 들어갈까 궁금했는데 전혀 생각치도 못한 스토리였고ㅋㅋㅋ 마블 다 챙겨본 사람들은 특히 코믹요소가 더 많을듯함! 아니어도 꼭 봤으면 좋겠는 영화!
13370092	또 보고 싶은 영화입니다 ㅠㅠ
13370068	재밌어요 유머코드가 역대급이었어요
13370059	히어로물 마니아 아들이 보고 와서 재미있었다네요
13370049	이번 2017년 MARVEL 영화 중에 주관적으로 매우 재미있었습니다. 그리고 다른 분들 쿠키 영상 잊지 마세요!!
13370021	처음부터 끝까지 웃으면서 본 영화 ㅋㅋ 간만에 찾은 스크린인데 실망시키지 않는 즐거움이었음. 특히 배너가 광란의 파티용 우주선에서 폭죽터트리며 도망치는 거랑 공중에서 텅 하고 떨어지는데서 배 잡고 웃음ㅋㅋㅋㅋ
13369986	역시 마블 다음 영화가 기대됨
13369970	니가 망치의 신 토르냐?
13369960	토르시리즈중 제일 재미있는듯~ 굳굳!
13369959	토르 시리즈 중에 최고다. 꼭 보길 바람.
13369943	저는 쏘쏘였는데 남자친구는 최고였다고 하네요!
13369938	마블은 안빼놓고 봅니다
13369934	잼숨 연기도 잘허구 즐겁게 봣어영
13369910	정말이지밥도둑입니다
13369909	재밌어요 ㅎㅎㅎ 오락영화
13369899	맷데이먼 나온거에 나만 빵터짐?!
13369882	재밌게 잘봤네요ㅋㅋㅋ
13369879	개재밌다 미쳤다 캡아 시빌워보다 훨씬 재미있었다 액션 진짜 멋있고 신난다
13369862	토르 시리즈 중에는 가장 완성도가 높은 듯 하다. 토르가 망치의 신이 아닌 천둥의 신으로 재탄생 하는 모습이 인상깊었다. 새로운 왕의 탄생, 타노스와의 대결이 기다려진다.
13369841	재미있엇어요 헬자멋져요
13369824	자막이 원본의 병맛을 따라기 못해서 아쉬웠다...
13369819	재밌게 봤어용 지규에서 환영할지는 미지수ㅠㅠㅠㅠ(스포아님ㅎㅎ)
13369798	진짜이번시리즈도역시나...토르개잼잇땅
13369781	꿀잼허니박수짝짝개그
13369769	평점알바들이 활개를치나 역대마블최악의 영화를 찬사를 보내는건 도데체모냐
13369727	재밌어요 역시 믿고보는 마블
13369711	발키리 좀.. 갤가돗 급으로 섭외하지.. ㅠㅠ 그거말곤 다좋았다..
13369705	유쾌하게 즐길 수 있어 좋았습니다. 케이트 블란쳇은 목소리만으로도 저렇게 카리스마가 넘칠 수 있는 배우가 있구나 했습니다. I missed it!
13369702	토르도 이제 개그캐릭이 되었다.
13369701	이건 언제 봐야 하나 ㅠㅠ
13369697	재밌다즐겁다가볍지만 다음 영화를 위한 설계가 충분하다
13369676	개꿀잼개웃김마블짱짱
13369673	초등 1,3학년 두 아들들도 엄마도 올입해서 너무너무 재밌게봤다. 마블시리즈 다 보진 못했지만 봤던 것 중 제일 웃기고 재밌었음 ㅋ
13369667	호불호 갈리는 영화 10자
13369653	이제는 팀 토르가 어벤저스보다 매력적이다
13369614	액션굿 줄거리도 굿 계속 웃겨서 굿굿
